record_id,price_total,listing_title,room_type,is_shared_room,is_private_room,max_guests,is_superhost,is_business_listing,cleanliness_score,guest_satisfaction_score,bedrooms,longitude,latitude,city,day_type,district,state,country_code,country_name,missing_bedrooms,missing_max_guests,missing_cleanliness_score,missing_guest_satisfaction_score,price_per_bedroom,price_per_guest,price_per_person,is_weekend,listing_title_length,price_category,listing_quality_score,host_score,silver_processed_time,source_system,data_layer
1,317.65,"Homey Studio with kitchen, Amsterdam Noord",Entire home/apt,False,False,2,True,False,4.7,95.0,1,4.9068,52.3966,Amsterdam,weekday,Noord,North Holland,NL,Netherlands,False,False,False,False,317.65,158.825,158.825,False,42,Luxury,9.45,1,2026-07-12 03:21:54.283648,Airbnb,Silver
2,156.9,PARK SUITE private place in beautiful location,Private room,False,True,2,True,False,4.6,94.0,1,4.94026,52.34991,Amsterdam,weekday,Oost,North Holland,NL,Netherlands,False,False,False,False,156.9,78.45,78.45,False,46,Mid-range,9.3,1,2026-07-12 03:21:54.283648,Airbnb,Silver
3,169.63,Studio 25m2 | Near Amsterdam & Schiphol,Entire home/apt,False,False,2,False,False,4.6,91.4,1,4.79685,52.33456,Amsterdam,weekday,Badhoevedorp,North Holland,NL,Netherlands,False,False,False,False,169.63,84.815,84.815,False,39,Mid-range,9.17,0,2026-07-12 03:21:54.283648,Airbnb,Silver
4,500.65,The Bright Loft - City Centre Amsterdam,Entire home/apt,False,False,2,True,False,5.0,66.6,1,4.8918,52.37633,Amsterdam,weekday,Centrum,North Holland,NL,Netherlands,False,False,False,False,500.65,250.325,250.325,False,39,Luxury,8.33,1,2026-07-12 03:21:54.283648,Airbnb,Silver
5,429.82,Luxery apartment,Entire home/apt,False,False,2,False,False,4.7,90.0,1,4.924177107,52.36242239,Amsterdam,weekday,Oost,North Holland,NL,Netherlands,False,False,False,False,429.82,214.91,214.91,False,16,Luxury,9.2,0,2026-07-12 03:21:54.283648,Airbnb,Silver
6,640.09,Exceptional Apartment 4bdr in Amsterdam,Entire home/apt,False,False,8,False,False,5.0,95.0,4,4.8705,52.3542,Amsterdam,weekday,Zuid,North Holland,NL,Netherlands,False,False,False,False,160.0225,80.01125,80.01125,False,39,Luxury,9.75,0,2026-07-12 03:21:54.283648,Airbnb,Silver
7,483.25,Perfect for the traveling professional,Entire home/apt,False,False,2,True,False,4.8,99.2,1,4.69058,52.30543,Amsterdam,weekday,Hoofddorp,North Holland,NL,Netherlands,False,False,False,False,483.25,241.625,241.625,False,38,Luxury,9.76,1,2026-07-12 03:21:54.283648,Airbnb,Silver
8,346.79,Modern & Cozy Amsterdam Apartment with Garden View,Entire home/apt,False,False,2,True,False,5.0,100.0,1,4.93838,52.3329,Amsterdam,weekday,Noord,North Holland,NL,Netherlands,False,False,False,False,346.79,173.395,173.395,False,50,Luxury,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
9,227.77,Tasteful apartment between Amsterdam and Haarlem,Entire home/apt,False,False,2,False,False,4.8,96.2,1,4.75504,52.38606,Amsterdam,weekday,north,North Holland,NL,Netherlands,False,False,False,False,227.77,113.885,113.885,False,48,Mid-range,9.61,0,2026-07-12 03:21:54.283648,Airbnb,Silver
10,227.77,"2roomSuite B&B Centre Haarlem, A'dam, Beach",Entire home/apt,False,False,2,True,False,5.0,95.0,2,4.6281,52.3775,Amsterdam,weekday,Haarlem,North Holland,NL,Netherlands,False,False,False,False,113.885,113.885,113.885,False,43,Mid-range,9.75,1,2026-07-12 03:21:54.283648,Airbnb,Silver
11,253.32,Apartment de Mollengang,Entire home/apt,False,False,2,True,False,4.9,98.0,1,4.9412,52.4264,Amsterdam,weekday,Landsmeer,North Holland,NL,Netherlands,False,False,False,False,253.32,126.66,126.66,False,23,Mid-range,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
12,529.49,"Cool Modern Studio for 4, Amsterdam Noord",Entire home/apt,False,False,4,True,False,4.8,95.4,2,4.9072,52.3965,Amsterdam,weekday,Noord,North Holland,NL,Netherlands,False,False,False,False,264.745,132.3725,132.3725,False,41,Luxury,9.57,1,2026-07-12 03:21:54.283648,Airbnb,Silver
13,265.88,New Amsterdam Apartment,Entire home/apt,False,False,2,False,False,4.7,93.0,1,4.8946,52.3557,Amsterdam,weekday,Zuid,North Holland,NL,Netherlands,False,False,False,False,265.88,132.94,132.94,False,23,Mid-range,9.350000000000001,0,2026-07-12 03:21:54.283648,Airbnb,Silver
14,845.92,loft Vondelpark central Amsterdam,Entire home/apt,False,False,3,False,False,4.8,100.0,2,4.85853,52.35876,Amsterdam,weekday,West,North Holland,NL,Netherlands,False,False,False,False,422.96,281.9733333333333,281.9733333333333,False,33,Luxury,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
15,407.98,Studio Executive Apartment - ID Aparthotel,Entire home/apt,False,False,2,True,False,4.7,94.2,1,4.83349,52.38818,Amsterdam,weekday,Nieuw-West,North Holland,NL,Netherlands,False,False,False,False,407.98,203.99,203.99,False,42,Luxury,9.41,1,2026-07-12 03:21:54.283648,Airbnb,Silver
16,285.59,Canal House: Long term room rental in 200m² house,Entire home/apt,False,False,1,False,False,4.5,94.2,1,4.89704,52.3711,Amsterdam,weekday,Centrum,North Holland,NL,Netherlands,False,False,False,False,285.59,285.59,285.59,False,49,Mid-range,9.21,0,2026-07-12 03:21:54.283648,Airbnb,Silver
17,108.47,Paulie Homestay near Amsterdam - Solo Room 4,Entire home/apt,False,False,1,True,False,4.2,91.2,1,4.65242,52.48919,Amsterdam,weekday,Sint Aagtendorp,North Holland,NL,Netherlands,False,False,False,False,108.47,108.47,108.47,False,44,Mid-range,8.760000000000002,1,2026-07-12 03:21:54.283648,Airbnb,Silver
18,347.37,Family home close to Amsterdam and beaches,Entire home/apt,False,False,5,False,False,4.9,99.3,3,5.05995,52.33321,Amsterdam,weekday,De Krijgsman,North Holland,NL,Netherlands,False,False,False,False,115.79,69.474,69.474,False,42,Luxury,9.865,0,2026-07-12 03:21:54.283648,Airbnb,Silver
19,256.85,Boardwalk Suite,Entire home/apt,False,False,2,True,False,4.6,95.0,1,4.7781,52.38098,Amsterdam,weekday,Nieuw-West,North Holland,NL,Netherlands,False,False,False,False,256.85,128.425,128.425,False,15,Mid-range,9.35,1,2026-07-12 03:21:54.283648,Airbnb,Silver
20,561.99,Sunny top-floor stay | roof terrace + balcony,Entire home/apt,False,False,2,True,False,5.0,100.0,1,4.8874,52.3892,Amsterdam,weekday,West,North Holland,NL,Netherlands,False,False,False,False,561.99,280.995,280.995,False,45,Luxury,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
21,588.79,Helmersbuurt - Wilhelminastraat,Entire home/apt,False,False,2,False,False,4.8,100.0,1,4.867,52.3624,Amsterdam,weekday,West,North Holland,NL,Netherlands,False,False,False,False,588.79,294.395,294.395,False,31,Luxury,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
22,589.48,Stylish & Modern Apartment in Amsterdam North,Entire home/apt,False,False,2,False,False,5.0,100.0,1,4.91758,52.38486,Amsterdam,weekday,Noord,North Holland,NL,Netherlands,False,False,False,False,589.48,294.74,294.74,False,45,Luxury,10.0,0,2026-07-12 03:21:54.283648,Airbnb,Silver
23,598.01,Historical Vondelpark Apartment,Entire home/apt,False,False,2,False,False,5.0,98.0,1,4.8609,52.359,Amsterdam,weekday,West,North Holland,NL,Netherlands,False,False,False,False,598.01,299.005,299.005,False,31,Luxury,9.9,0,2026-07-12 03:21:54.283648,Airbnb,Silver
24,526.8,Big and bright/very central/stunning view / 2 prs,Entire home/apt,False,False,2,False,False,4.9,98.8,1,4.90652,52.37296,Amsterdam,weekday,Centrum,North Holland,NL,Netherlands,False,False,False,False,526.8,263.4,263.4,False,49,Luxury,9.84,0,2026-07-12 03:21:54.283648,Airbnb,Silver
25,71.2,URBAN apt. with balcony in hip cental neighborhood,Entire home/apt,False,False,3,False,False,4.7,95.4,1,23.74016,37.99913,Athens,weekday,Kypseli,Attica,GR,Greece,False,False,False,False,71.2,23.733333333333334,23.733333333333334,False,50,Budget,9.47,0,2026-07-12 03:21:54.283648,Airbnb,Silver
26,62.59,Athens SkyNest,Entire home/apt,False,False,4,True,False,5.0,100.0,1,23.73017,38.01053,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,62.59,15.6475,15.6475,False,14,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
27,87.4,Dimitri’s Athens View,Entire home/apt,False,False,2,True,False,4.9,97.8,1,23.7479,37.9595,Athens,weekday,Vyronas,Attica,GR,Greece,False,False,False,False,87.4,43.7,43.7,False,21,Budget,9.79,1,2026-07-12 03:21:54.283648,Airbnb,Silver
28,99.11,Athenian Dream Apartment by VIPGreece,Entire home/apt,False,False,4,False,False,4.8,91.2,2,23.7261,37.9971,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,49.555,24.7775,24.7775,False,37,Budget,9.36,0,2026-07-12 03:21:54.283648,Airbnb,Silver
29,88.48,Miss H Haven,Entire home/apt,False,False,4,True,False,4.7,94.6,2,23.7494,37.9674,Athens,weekday,Pangrati,Attica,GR,Greece,False,False,False,False,44.24,22.12,22.12,False,12,Budget,9.43,1,2026-07-12 03:21:54.283648,Airbnb,Silver
30,65.42,New Hilton Tiny Apartment with Private Entrance,Private room,False,True,2,False,False,5.0,93.0,1,23.75378,37.9756,Athens,weekday,1st District of Athens,Attica,GR,Greece,False,False,False,False,65.42,32.71,32.71,False,47,Budget,9.65,0,2026-07-12 03:21:54.283648,Airbnb,Silver
31,68.32,Live like locals in Athens Famous Neighbourhood,Entire home/apt,False,False,2,True,False,5.0,100.0,1,23.7372,38.0082,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,68.32,34.16,34.16,False,47,Budget,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
32,55.75,The Fig Tree Flat,Entire home/apt,False,False,2,True,False,4.6,92.0,1,23.7312,38.0008,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,55.75,27.875,27.875,False,17,Budget,9.2,1,2026-07-12 03:21:54.283648,Airbnb,Silver
33,66.36,“EPOS” Inspired by the Urban Streets of NYC&Athens,Entire home/apt,False,False,2,True,False,5.0,99.0,2,23.75354,37.97274,Athens,weekday,Kaisariani,Attica,GR,Greece,False,False,False,False,33.18,33.18,33.18,False,50,Budget,9.95,1,2026-07-12 03:21:54.283648,Airbnb,Silver
34,59.26,Stylish flat by the Archeological Museum,Entire home/apt,False,False,3,True,False,4.7,100.0,1,23.7323,37.9912,Athens,weekday,1st District of Athens,Attica,GR,Greece,False,False,False,False,59.26,19.753333333333334,19.753333333333334,False,40,Budget,9.7,1,2026-07-12 03:21:54.283648,Airbnb,Silver
35,55.42,Athenian Home - Greek authenticity,Entire home/apt,False,False,2,False,False,5.0,100.0,1,23.71108,37.99761,Athens,weekday,4th District of Athens,Attica,GR,Greece,False,False,False,False,55.42,27.71,27.71,False,34,Budget,10.0,0,2026-07-12 03:21:54.283648,Airbnb,Silver
36,72.08,Aristo129 · Balcony · metro 6 min · sleeps 4,Entire home/apt,False,False,4,True,False,4.0,96.0,1,23.7244,38.0017,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,72.08,18.02,18.02,False,44,Budget,8.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
37,40.99,No. 14-2 Theo Homeybee Omonia Victoria,Entire home/apt,False,False,2,True,False,4.7,94.4,2,23.7283,37.9896,Athens,weekday,1st District of Athens,Attica,GR,Greece,False,False,False,False,20.495,20.495,20.495,False,38,Budget,9.420000000000002,1,2026-07-12 03:21:54.283648,Airbnb,Silver
38,88.14,WYZ Museum Comfort Studio,Entire home/apt,False,False,2,True,False,4.7,94.0,1,23.7286,37.9875,Athens,weekday,1st District of Athens,Attica,GR,Greece,False,False,False,False,88.14,44.07,44.07,False,25,Budget,9.4,1,2026-07-12 03:21:54.283648,Airbnb,Silver
39,80.1,Athens Central Mondern Stay 4' to Metro Station,Entire home/apt,False,False,4,True,False,5.0,98.2,1,23.7215,37.9961,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,80.1,20.025,20.025,False,47,Budget,9.91,1,2026-07-12 03:21:54.283648,Airbnb,Silver
40,74.66,Super central cosy studio,Entire home/apt,False,False,2,True,False,4.8,95.8,1,23.73096,37.97909,Athens,weekday,1st District of Athens,Attica,GR,Greece,False,False,False,False,74.66,37.33,37.33,False,25,Budget,9.59,1,2026-07-12 03:21:54.283648,Airbnb,Silver
41,44.75,PORTRAIT - Room in flatshare #1,Entire home/apt,False,False,2,False,False,5.0,100.0,2,23.73039,37.9936,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,22.375,22.375,22.375,False,31,Budget,10.0,0,2026-07-12 03:21:54.283648,Airbnb,Silver
42,30.72,Rooms in a quiet neighborhood,Entire home/apt,False,False,1,False,False,4.7,60.0,1,23.7335,38.0234,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,30.72,30.72,30.72,False,29,Budget,7.7,0,2026-07-12 03:21:54.283648,Airbnb,Silver
43,123.66,Joe's Studio | Balcony | Close to Monastiraki,Entire home/apt,False,False,4,True,False,5.0,95.8,1,23.7125,37.9758,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,123.66,30.915,30.915,False,45,Mid-range,9.79,1,2026-07-12 03:21:54.283648,Airbnb,Silver
44,134.06,Gem Studio | Near Metro | Starlink |Rooftop Views,Entire home/apt,False,False,3,True,False,5.0,98.6,1,23.71455,37.9811,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,134.06,44.68666666666667,44.68666666666667,False,49,Mid-range,9.93,1,2026-07-12 03:21:54.283648,Airbnb,Silver
45,113.02,Athens centre Luxury Studio close to metro,Entire home/apt,False,False,2,True,False,4.3,95.0,1,23.7623,37.9822,Athens,weekday,Ampelókipoi,Attica,GR,Greece,False,False,False,False,113.02,56.51,56.51,False,42,Mid-range,9.05,1,2026-07-12 03:21:54.283648,Airbnb,Silver
46,111.06,Solar Cube,Entire home/apt,False,False,2,True,False,4.3,97.2,1,23.7345,37.965,Athens,weekday,2nd District of Athens,Attica,GR,Greece,False,False,False,False,111.06,55.53,55.53,False,10,Mid-range,9.16,1,2026-07-12 03:21:54.283648,Airbnb,Silver
47,111.26,Penthouse & Big Terrace | 5’ to Metro | FiberWiFi,Entire home/apt,False,False,4,False,False,4.8,100.0,1,23.7188,38.0036,Athens,weekday,Sepolia District,Attica,GR,Greece,False,False,False,False,111.26,27.815,27.815,False,49,Mid-range,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
48,118.88,Retro Chic Apartment- Near Metro by ΜΡS,Entire home/apt,False,False,2,True,False,4.8,100.0,1,23.7571,37.9897,Athens,weekday,Ampelókipoi,Attica,GR,Greece,False,False,False,False,118.88,59.44,59.44,False,39,Mid-range,9.8,1,2026-07-12 03:21:54.283648,Airbnb,Silver
49,105.36,Keramikos Comfortable Apartment #3,Entire home/apt,False,False,4,False,False,4.8,89.6,1,23.71033,37.98253,Athens,weekday,Votanikos District,Attica,GR,Greece,False,False,False,False,105.36,26.34,26.34,False,34,Mid-range,9.28,0,2026-07-12 03:21:54.283648,Airbnb,Silver
50,136.16,Spacious Studio | Metro | Starlink | Huge Rooftop,Entire home/apt,False,False,4,True,False,4.6,96.6,1,23.71622,37.98117,Athens,weekday,Petrálona,Attica,GR,Greece,False,False,False,False,136.16,34.04,34.04,False,49,Mid-range,9.43,1,2026-07-12 03:21:54.283648,Airbnb,Silver
51,398.62,The halcyon house,Entire home/apt,False,False,2,True,False,4.3,100.0,1,23.7312,38.0008,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,398.62,199.31,199.31,False,17,Luxury,9.3,1,2026-07-12 03:21:54.283648,Airbnb,Silver
52,139.13,Live Cozy,Entire home/apt,False,False,2,True,False,4.5,100.0,1,23.7446,37.9902,Athens,weekday,Ampelókipoi,Attica,GR,Greece,False,False,False,False,139.13,69.565,69.565,False,9,Mid-range,9.5,1,2026-07-12 03:21:54.283648,Airbnb,Silver
53,104.07,Stylish Top Floor 2BR•Balcony•Metro•City Views,Entire home/apt,False,False,4,True,False,4.8,96.8,2,23.7272,37.9976,Athens,weekday,Kypséli,Attica,GR,Greece,False,False,False,False,52.035,26.0175,26.0175,False,46,Mid-range,9.64,1,2026-07-12 03:21:54.283648,Airbnb,Silver
54,96.76,"Downtown, romantic loft",Entire home/apt,False,False,2,True,False,4.8,97.0,1,23.7667,37.9791,Athens,weekday,Zografou,Attica,GR,Greece,False,False,False,False,96.76,48.38,48.38,False,23,Budget,9.649999999999999,1,2026-07-12 03:21:54.283648,Airbnb,Silver
55,543.49,Cozy place for working in Barcelona / Les Corts,Entire home/apt,False,False,1,True,False,4.8,85.8,1,2.13893,41.38393,Barcelona,weekday,les Corts,Catalonia,ES,Spain,False,False,False,False,543.49,543.49,543.49,False,47,Luxury,9.09,1,2026-07-12 03:21:54.283648,Airbnb,Silver
56,462.18,Single room near Sagrada Família,Entire home/apt,False,False,1,False,False,4.7,93.6,1,2.17856,41.4109,Barcelona,weekday,La Sagrada Família,Catalonia,ES,Spain,False,False,False,False,462.18,462.18,462.18,False,32,Luxury,9.379999999999999,0,2026-07-12 03:21:54.283648,Airbnb,Silver
57,962.49,Cosy 1 bedroom apartment in central Barcelona,Entire home/apt,False,False,3,True,False,4.8,95.6,1,2.1711,41.3793,Barcelona,weekday,Old Town,Catalonia,ES,Spain,False,False,False,False,962.49,320.83,320.83,False,45,Luxury,9.579999999999998,1,2026-07-12 03:21:54.283648,Airbnb,Silver
58,525.85,Stunning room with private Balcony,Private room,False,True,1,True,False,4.9,20.0,1,2.16222,41.38374,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,525.85,525.85,525.85,False,34,Luxury,5.9,1,2026-07-12 03:21:54.283648,Airbnb,Silver
59,618.32,Entenca 208 Room 3 Co-living City Centre,Entire home/apt,False,False,1,False,False,4.8,100.0,1,2.14435,41.38645,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,618.32,618.32,618.32,False,40,Luxury,9.8,0,2026-07-12 03:21:54.283648,Airbnb,Silver
60,495.27,Room with private fridge for long term,Private room,False,True,1,False,False,5.0,95.0,2,2.17524,41.3958,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,247.635,495.27,495.27,False,38,Luxury,9.75,0,2026-07-12 03:21:54.283648,Airbnb,Silver
61,447.62,Relax & Enjoy,Entire home/apt,False,False,2,False,False,4.7,96.0,9,2.1696,41.382,Barcelona,weekday,Old Town,Catalonia,ES,Spain,False,False,False,False,49.73555555555556,223.81,223.81,False,13,Luxury,9.5,0,2026-07-12 03:21:54.283648,Airbnb,Silver
62,1519.38,Lepanto Sagrada Família,Entire home/apt,False,False,2,False,False,4.8,95.0,1,2.174,41.405,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,1519.38,759.69,759.69,False,23,Luxury,9.55,0,2026-07-12 03:21:54.283648,Airbnb,Silver
63,1824.15,Restored modernist apartment with balcony,Entire home/apt,False,False,2,False,False,4.9,95.0,1,2.16957,41.39282,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,1824.15,912.075,912.075,False,41,Luxury,9.65,0,2026-07-12 03:21:54.283648,Airbnb,Silver
64,156.59,Cozy Flat near Arc de Triomf with Balcony,Entire home/apt,False,False,2,False,False,4.0,97.2,1,2.18209,41.38939,Barcelona,weekday,Old Town,Catalonia,ES,Spain,False,False,False,False,156.59,78.295,78.295,False,41,Mid-range,8.86,0,2026-07-12 03:21:54.283648,Airbnb,Silver
65,488.7,comfortable room,Entire home/apt,False,False,1,False,False,4.7,95.0,1,2.1204,41.37374,Barcelona,weekday,Collblanc,Catalonia,ES,Spain,False,False,False,False,488.7,488.7,488.7,False,16,Luxury,9.45,0,2026-07-12 03:21:54.283648,Airbnb,Silver
66,1272.14,*Amazing BRAND NEW studio Boqueria market AA/WiFi*,Entire home/apt,False,False,2,False,False,4.6,100.0,1,2.168,41.38029,Barcelona,weekday,Old Town,Catalonia,ES,Spain,False,False,False,False,1272.14,636.07,636.07,False,50,Luxury,9.6,0,2026-07-12 03:21:54.283648,Airbnb,Silver
67,565.24,"Cozy, Romantic Apartment in Trendy Old World Gràci",Entire home/apt,False,False,2,False,False,4.8,93.6,1,2.15126,41.40222,Barcelona,weekday,Gràcia,Catalonia,ES,Spain,False,False,False,False,565.24,282.62,282.62,False,50,Luxury,9.48,0,2026-07-12 03:21:54.283648,Airbnb,Silver
68,780.59,Little Gaudí Room w/patio view ( Co-living),Entire home/apt,False,False,2,False,False,4.9,91.4,1,2.1358,41.3722,Barcelona,weekday,Casanova,Catalonia,ES,Spain,False,False,False,False,780.59,390.295,390.295,False,43,Luxury,9.47,0,2026-07-12 03:21:54.283648,Airbnb,Silver
69,745.26,Cozy and central room. Learn Spanish,Entire home/apt,False,False,2,True,False,4.6,98.0,3,2.15563,41.38192,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,248.42,372.63,372.63,False,36,Luxury,9.5,1,2026-07-12 03:21:54.283648,Airbnb,Silver
70,547.87,spacious vacation room,Entire home/apt,False,False,1,False,False,4.8,90.0,1,2.11351,41.37194,Barcelona,weekday,la Florida,Catalonia,ES,Spain,False,False,False,False,547.87,547.87,547.87,False,22,Luxury,9.3,0,2026-07-12 03:21:54.283648,Airbnb,Silver
71,975.47,Montjuïc - Charming One-bedroom,Entire home/apt,False,False,2,False,False,4.8,90.0,1,2.1621,41.3712,Barcelona,weekday,Satalia,Catalonia,ES,Spain,False,False,False,False,975.47,487.735,487.735,False,31,Luxury,9.3,0,2026-07-12 03:21:54.283648,Airbnb,Silver
72,565.24,Fantastic in Gracia,Entire home/apt,False,False,4,False,False,4.7,100.0,1,2.15157,41.40083,Barcelona,weekday,Gràcia,Catalonia,ES,Spain,False,False,False,False,565.24,141.31,141.31,False,19,Luxury,9.7,0,2026-07-12 03:21:54.283648,Airbnb,Silver
73,854.76,Casa Nido Diagonal - Shared room,Shared room,True,False,2,False,False,4.8,88.2,1,2.16211129,41.39623036,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,854.76,427.38,427.38,False,32,Luxury,9.21,0,2026-07-12 03:21:54.283648,Airbnb,Silver
74,945.23,Elegant suite in restored co-living,Entire home/apt,False,False,3,False,False,4.8,95.4,1,2.16955,41.39169,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,945.23,315.07666666666665,315.07666666666665,False,35,Luxury,9.57,0,2026-07-12 03:21:54.283648,Airbnb,Silver
75,1005.38,New ground floor studio near the metro,Entire home/apt,False,False,2,False,False,4.8,93.4,1,2.13199,41.37314,Barcelona,weekday,Poblenou,Catalonia,ES,Spain,False,False,False,False,1005.38,502.69,502.69,False,38,Luxury,9.469999999999999,0,2026-07-12 03:21:54.283648,Airbnb,Silver
76,530.89,Charming studio en Born,Entire home/apt,False,False,2,True,False,5.0,100.0,2,2.17998,41.38753,Barcelona,weekday,Old Town,Catalonia,ES,Spain,False,False,False,False,265.445,265.445,265.445,False,23,Luxury,10.0,1,2026-07-12 03:21:54.283648,Airbnb,Silver
77,2068.98,Nice suite in renovated Co-living,Entire home/apt,False,False,2,False,False,4.7,95.0,2,2.16996,41.39321,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,1034.49,1034.49,1034.49,False,33,Luxury,9.45,0,2026-07-12 03:21:54.283648,Airbnb,Silver
78,2106.81,Bright Eixample Apartment with Balcony,Entire home/apt,False,False,2,False,False,4.6,90.8,1,2.1558,41.3941,Barcelona,weekday,l'Eixample,Catalonia,ES,Spain,False,False,False,False,2106.81,1053.405,1053.405,False,38,Luxury,9.14,0,2026-07-12 03:21:54.283648,Airbnb,Silver
79,172.03,Numa | Medium Room near KaDeWe,Entire home/apt,False,False,2,False,False,4.8,94.8,1,13.3527,52.5002,Berlin,weekday,Winterfeldtkiez,Brandenburg,DE,Germany,False,False,False,False,172.03,86.015,86.015,False,30,Mid-range,9.54,0,2026-07-12 03:21:54.283648,Airbnb,Silver
80,187.86,Numa | Medium Studio w/ Kitchenette near Kudamm,Entire home/apt,False,False,2,False,False,4.8,94.8,1,13.3121,52.4988,Berlin,weekday,Wilmersdorf,Brandenburg,DE,Germany,False,False,False,False,187.86,93.93,93.93,False,47,Mid-range,9.54,0,2026-07-12 03:21:54.283648,Airbnb,Silver
81,146.61,smartments - Temporary living in Berlin-Karlshorst,Entire home/apt,False,False,2,False,False,4.9,96.2,1,13.5256,52.4808,Berlin,weekday,Karlshorst,Brandenburg,DE,Germany,False,False,False,False,146.61,73.305,73.305,False,50,Mid-range,9.71,0,2026-07-12 03:21:54.283648,Airbnb,Silver
82,200.8,Numa | Large Studio near Checkpoint Charlie,Entire home/apt,False,False,2,False,False,4.8,93.4,1,13.3912,52.5047,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,200.8,100.4,100.4,False,43,Mid-range,9.469999999999999,0,2026-07-12 03:21:54.283648,Airbnb,Silver
83,216.28,Numa | Medium Room in Berlin Mitte,Entire home/apt,False,False,2,True,False,4.8,96.4,1,13.4045,52.5256,Berlin,weekday,Mitte,Brandenburg,DE,Germany,False,False,False,False,216.28,108.14,108.14,False,34,Mid-range,9.620000000000001,1,2026-07-12 03:21:54.283648,Airbnb,Silver
84,98.08,ipartment | Studio at Berlin Airport,Entire home/apt,False,False,2,False,False,4.7,85.8,1,13.5414,52.3775,Berlin,weekday,ipartment,Brandenburg,DE,Germany,False,False,False,False,98.08,49.04,49.04,False,36,Budget,8.99,0,2026-07-12 03:21:54.283648,Airbnb,Silver
85,242.94,Quiet room with sunny garden,Entire home/apt,False,False,2,False,False,4.9,97.2,2,13.44945,52.47248,Berlin,weekday,Rixdorf,Brandenburg,DE,Germany,False,False,False,False,121.47,121.47,121.47,False,28,Mid-range,9.760000000000002,0,2026-07-12 03:21:54.283648,Airbnb,Silver
86,219.58,"Homaris Kreuzberg 61 ""Studio""",Entire home/apt,False,False,2,False,False,4.5,90.8,1,13.3962,52.4955,Berlin,weekday,Kreuzberg,Brandenburg,DE,Germany,False,False,False,False,219.58,109.79,109.79,False,29,Mid-range,9.04,0,2026-07-12 03:21:54.283648,Airbnb,Silver
87,200.62,Numa | Standard Room near Berlin Zoo,Entire home/apt,False,False,2,True,False,4.8,95.0,1,13.3387,52.5037,Berlin,weekday,Charlottenburg,Brandenburg,DE,Germany,False,False,False,False,200.62,100.31,100.31,False,36,Mid-range,9.55,1,2026-07-12 03:21:54.283648,Airbnb,Silver
88,328.61,Spacious Altbau with Airport Link,Entire home/apt,False,False,4,True,False,4.8,99.0,2,13.45233,52.49029,Berlin,weekday,Alt-Treptow,Brandenburg,DE,Germany,False,False,False,False,164.305,82.1525,82.1525,False,33,Luxury,9.75,1,2026-07-12 03:21:54.283648,Airbnb,Silver
89,227.74,Numa | Medium Studio w/ Kitchenette near Ostkreuz,Entire home/apt,False,False,2,False,False,4.7,93.2,1,13.4664,52.5092,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,227.74,113.87,113.87,False,49,Mid-range,9.36,0,2026-07-12 03:21:54.283648,Airbnb,Silver
90,220.31,Numa | Medium Studio with Kitchenette,Entire home/apt,False,False,2,False,False,4.8,92.6,1,13.4559,52.5118,Berlin,weekday,Friedrichshain,Brandenburg,DE,Germany,False,False,False,False,220.31,110.155,110.155,False,37,Mid-range,9.43,0,2026-07-12 03:21:54.283648,Airbnb,Silver
